"","sp","algorithm","weighted","modularity","census","d_cutoff","seed","number_of_groups","group"
"3036","virosp","louvain",TRUE,0.114914538449551,1,30,0,5,"1"
"3037","virosu","louvain",TRUE,0.114914538449551,1,30,0,5,"1"
"3038","virosu","louvain",TRUE,0.114914538449551,1,30,0,5,"1"
"3039","virosu","louvain",TRUE,0.114914538449551,1,30,0,5,"1"
"3040","virosu","louvain",TRUE,0.114914538449551,1,30,0,5,"1"
"3041","vismba","louvain",TRUE,0.114914538449551,1,30,0,5,"3"
"3042","vismba","louvain",TRUE,0.114914538449551,1,30,0,5,"3"
"3043","vismba","louvain",TRUE,0.114914538449551,1,30,0,5,"3"
"3044","vismba","louvain",TRUE,0.114914538449551,1,30,0,5,"3"
"3045","vismbi","louvain",TRUE,0.114914538449551,1,30,0,5,"3"
"3046","vismbi","louvain",TRUE,0.114914538449551,1,30,0,5,"3"
"3047","vismbi","louvain",TRUE,0.114914538449551,1,30,0,5,"3"
"3048","vismbi","louvain",TRUE,0.114914538449551,1,30,0,5,"3"
"3049","vochfe","louvain",TRUE,0.114914538449551,1,30,0,5,"4"
"3050","vochfe","louvain",TRUE,0.114914538449551,1,30,0,5,"4"
"3051","vochfe","louvain",TRUE,0.114914538449551,1,30,0,5,"4"
"3052","vochfe","louvain",TRUE,0.114914538449551,1,30,0,5,"4"
"3053","xyl1ma","louvain",TRUE,0.114914538449551,1,30,0,5,"1"
"3054","xyl1ma","louvain",TRUE,0.114914538449551,1,30,0,5,"1"
"3055","xyl1ma","louvain",TRUE,0.114914538449551,1,30,0,5,"1"
"3056","xyl1ma","louvain",TRUE,0.114914538449551,1,30,0,5,"1"
"3057","xyl2ol","louvain",TRUE,0.114914538449551,1,30,0,5,"5"
"3058","xyl2ol","louvain",TRUE,0.114914538449551,1,30,0,5,"5"
"3059","xyl2ol","louvain",TRUE,0.114914538449551,1,30,0,5,"5"
"3060","xyl2ol","louvain",TRUE,0.114914538449551,1,30,0,5,"5"
"3061","zantbe","louvain",TRUE,0.114914538449551,1,30,0,5,"2"
"3062","zantbe","louvain",TRUE,0.114914538449551,1,30,0,5,"2"
"3063","zantbe","louvain",TRUE,0.114914538449551,1,30,0,5,"2"
"3064","zantbe","louvain",TRUE,0.114914538449551,1,30,0,5,"2"
"3065","zantp1","louvain",TRUE,0.114914538449551,1,30,0,5,"2"
"3066","zantp1","louvain",TRUE,0.114914538449551,1,30,0,5,"2"
"3067","zantp1","louvain",TRUE,0.114914538449551,1,30,0,5,"2"
"3068","zantp1","louvain",TRUE,0.114914538449551,1,30,0,5,"2"
"3069","zantpr","louvain",TRUE,0.114914538449551,1,30,0,5,"2"
"3070","zantpr","louvain",TRUE,0.114914538449551,1,30,0,5,"2"
"3071","zantpr","louvain",TRUE,0.114914538449551,1,30,0,5,"2"
"3072","zantpr","louvain",TRUE,0.114914538449551,1,30,0,5,"2"
"3073","zuelgu","louvain",TRUE,0.114914538449551,1,30,0,5,"3"
"3074","zuelgu","louvain",TRUE,0.114914538449551,1,30,0,5,"3"
"3075","zuelgu","louvain",TRUE,0.114914538449551,1,30,0,5,"3"
"3076","zuelgu","louvain",TRUE,0.114914538449551,1,30,0,5,"3"
"3077","acacme","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3078","acacme","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3079","acacme","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3080","acacme","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3081","acaldi","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3082","acaldi","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3083","acaldi","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3084","acaldi","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3085","acalma","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3086","acalma","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3087","acalma","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3088","acalma","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3089","ade1tr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3090","ade1tr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3091","ade1tr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3092","ade1tr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3093","aegipa","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3094","aegipa","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3095","aegipa","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3096","aegipa","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3097","alchco","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3098","alchco","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3099","alchco","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3100","alchco","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3101","alibed","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3102","alibed","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3103","alibed","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3104","alibed","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3105","allops","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3106","allops","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3107","allops","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3108","allops","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3109","alsebl","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3110","alsebl","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3111","alsebl","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3112","alsebl","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3113","amaico","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3114","amaico","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3115","amaico","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3116","amaico","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3117","anacex","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3118","anacex","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3119","anacex","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3120","anacex","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3121","anaxpa","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3122","anaxpa","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3123","anaxpa","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3124","anaxpa","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3125","andiin","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3126","andiin","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3127","andiin","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3128","andiin","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3129","annoac","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3130","annoac","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3131","annoac","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3132","annoac","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3133","annosp","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3134","annosp","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3135","annosp","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3136","annosp","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3137","apeime","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3138","apeime","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3139","apeime","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3140","apeime","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3141","apeiti","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3142","apeiti","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3143","apeiti","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3144","apeiti","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3145","ardife","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3146","ardife","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3147","ardife","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3148","ardife","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3149","ardigu","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3150","ardigu","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3151","ardigu","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3152","ardigu","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3153","aspicr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3154","aspicr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3155","aspicr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3156","aspicr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3157","ast1st","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3158","ast1st","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3159","ast1st","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3160","ast1st","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3161","ast2gr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3162","ast2gr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3163","ast2gr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3164","ast2gr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3165","bactba","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3166","bactba","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3167","bactba","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3168","bactba","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3169","bactc1","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3170","bactc1","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3171","bactc1","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3172","bactc1","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3173","bactma","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3174","bactma","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3175","bactma","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3176","bactma","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3177","beilpe","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3178","beilpe","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3179","beilpe","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3180","beilpe","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3181","brosal","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3182","brosal","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3183","brosal","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3184","brosal","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3185","calolo","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3186","calolo","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3187","calolo","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3188","calolo","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3189","cappfr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3190","cappfr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3191","cappfr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3192","cappfr","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3193","caseac","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3194","caseac","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3195","caseac","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3196","caseac","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3197","casear","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3198","casear","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3199","casear","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3200","casear","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3201","caseco","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3202","caseco","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3203","caseco","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3204","caseco","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3205","casegu","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3206","casegu","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3207","casegu","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3208","casegu","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3209","casesy","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3210","casesy","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3211","casesy","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3212","casesy","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3213","cassel","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3214","cassel","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3215","cassel","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3216","cassel","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3217","cavapl","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3218","cavapl","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3219","cavapl","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3220","cavapl","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3221","cecrin","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3222","cecrin","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3223","cecrin","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3224","cecrin","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3225","cecrob","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3226","cecrob","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3227","cecrob","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3228","cecrob","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3229","ceibpe","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3230","ceibpe","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3231","ceibpe","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3232","ceibpe","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3233","celtsc","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3234","celtsc","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3235","celtsc","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3236","celtsc","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3237","cestme","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3238","cestme","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3239","cestme","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3240","cestme","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3241","cha1te","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3242","cha1te","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3243","cha1te","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3244","cha1te","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3245","cha2sc","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3246","cha2sc","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3247","cha2sc","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3248","cha2sc","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3249","chr1ec","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3250","chr1ec","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3251","chr1ec","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3252","chr1ec","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3253","chr2ar","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3254","chr2ar","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3255","chr2ar","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3256","chr2ar","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3257","chr2ca","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3258","chr2ca","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3259","chr2ca","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3260","chr2ca","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3261","clidde","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3262","clidde","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3263","clidde","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3264","clidde","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3265","coccco","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3266","coccco","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3267","coccco","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3268","coccco","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3269","coccma","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3270","coccma","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3271","coccma","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3272","coccma","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3273","conoci","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3274","conoci","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3275","conoci","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3276","conoci","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3277","cordal","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3278","cordal","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3279","cordal","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3280","cordal","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3281","cordbi","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3282","cordbi","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3283","cordbi","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3284","cordbi","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3285","cordla","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3286","cordla","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3287","cordla","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3288","cordla","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3289","cou2cu","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3290","cou2cu","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3291","cou2cu","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3292","cou2cu","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3293","crotbi","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3294","crotbi","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3295","crotbi","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3296","crotbi","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3297","cupala","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3298","cupala","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3299","cupala","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3300","cupala","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3301","cuparu","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3302","cuparu","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3303","cuparu","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3304","cuparu","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3305","cupasy","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3306","cupasy","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3307","cupasy","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3308","cupasy","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3309","dendar","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3310","dendar","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3311","dendar","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3312","dendar","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3313","des2pa","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3314","des2pa","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3315","des2pa","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3316","des2pa","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3317","dio2ar","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3318","dio2ar","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3319","dio2ar","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3320","dio2ar","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3321","diptpa","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3322","diptpa","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3323","diptpa","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3324","diptpa","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3325","drypst","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3326","drypst","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3327","drypst","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3328","drypst","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3329","elaeol","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3330","elaeol","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3331","elaeol","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3332","elaeol","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3333","entesc","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3334","entesc","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3335","entesc","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3336","entesc","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3337","ery1co","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3338","ery1co","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3339","ery1co","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3340","ery1co","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3341","ery2ma","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3342","ery2ma","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3343","ery2ma","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3344","ery2ma","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3345","ery2pa","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3346","ery2pa","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3347","ery2pa","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3348","ery2pa","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3349","eugeco","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3350","eugeco","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3351","eugeco","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3352","eugeco","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3353","eugega","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3354","eugega","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3355","eugega","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3356","eugega","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3357","eugene","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3358","eugene","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3359","eugene","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3360","eugene","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3361","eugeoe","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3362","eugeoe","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3363","eugeoe","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3364","eugeoe","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3365","faraoc","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3366","faraoc","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3367","faraoc","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3368","faraoc","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3369","ficuin","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3370","ficuin","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3371","ficuin","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3372","ficuin","louvain",TRUE,0.118597714046346,2,10,0,4,"3"
"3373","ficuto","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3374","ficuto","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3375","ficuto","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3376","ficuto","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3377","gar2in","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3378","gar2in","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3379","gar2in","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3380","gar2in","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
"3381","gar2ma","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3382","gar2ma","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3383","gar2ma","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3384","gar2ma","louvain",TRUE,0.118597714046346,2,10,0,4,"2"
"3385","geniam","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3386","geniam","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3387","geniam","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3388","geniam","louvain",TRUE,0.118597714046346,2,10,0,4,"1"
"3389","guapst","louvain",TRUE,0.118597714046346,2,10,0,4,"4"
