"","census","d_cutoff","group","x","y","density","soiltype"
"478",1,10,"1",50,390,3.24153824468341e-06,"2"
"479",1,10,"1",70,390,3.08037328372474e-06,"2"
"480",1,10,"1",90,390,3.54662942015892e-06,"2"
"481",1,10,"1",110,390,5.43947911345204e-06,"1"
"482",1,10,"1",130,390,7.54778818953495e-06,"1"
"483",1,10,"1",150,390,6.79776520535183e-06,"1"
"484",1,10,"1",170,390,4.05958399860566e-06,"3"
"485",1,10,"1",190,390,2.60615390662432e-06,"3"
"486",1,10,"1",210,390,2.66592893907817e-06,"3"
"487",1,10,"1",230,390,3.01969406215474e-06,"3"
"488",1,10,"1",250,390,3.26428044894191e-06,"3"
"489",1,10,"1",270,390,3.49883482391857e-06,"2"
"490",1,10,"1",290,390,3.60749781841833e-06,"2"
"491",1,10,"1",310,390,3.97363203198594e-06,"3"
"492",1,10,"1",330,390,5.06592476813623e-06,"3"
"493",1,10,"1",350,390,6.60892698803288e-06,"1"
"494",1,10,"1",370,390,7.43379238640726e-06,"1"
"495",1,10,"1",390,390,6.51316634031666e-06,"1"
"496",1,10,"1",410,390,4.59481099753961e-06,"1"
"497",1,10,"1",430,390,3.21956856496283e-06,"3"
"498",1,10,"1",450,390,2.57031154411949e-06,"2"
"499",1,10,"1",470,390,2.70840902048152e-06,"2"
"500",1,10,"1",490,390,3.48616198285349e-06,"2"
"501",1,10,"1",10,410,2.63535353602582e-06,"2"
"502",1,10,"1",30,410,2.65305314650856e-06,"2"
"503",1,10,"1",50,410,2.75548899674161e-06,"2"
"504",1,10,"1",70,410,2.77674170036107e-06,"2"
"505",1,10,"1",90,410,3.38611761293452e-06,"2"
"506",1,10,"1",110,410,6.31504338544892e-06,"1"
"507",1,10,"1",130,410,1.01064561412066e-05,"1"
"508",1,10,"1",150,410,9.4860168278526e-06,"1"
"509",1,10,"1",170,410,5.64121001572289e-06,"1"
"510",1,10,"1",190,410,3.42114267575547e-06,"3"
"511",1,10,"1",210,410,2.88099243546141e-06,"3"
"512",1,10,"1",230,410,2.9692275363737e-06,"3"
"513",1,10,"1",250,410,3.62564220091823e-06,"3"
"514",1,10,"1",270,410,4.25984923520616e-06,"1"
"515",1,10,"1",290,410,4.48078306946818e-06,"1"
"516",1,10,"1",310,410,4.92769406114996e-06,"1"
"517",1,10,"1",330,410,6.06310358311664e-06,"1"
"518",1,10,"1",350,410,7.27022980230151e-06,"1"
"519",1,10,"1",370,410,7.45357509785533e-06,"1"
"520",1,10,"1",390,410,6.50301651126527e-06,"1"
"521",1,10,"1",410,410,5.00968259798604e-06,"1"
"522",1,10,"1",430,410,3.59872614848181e-06,"3"
"523",1,10,"1",450,410,2.48436751908299e-06,"2"
"524",1,10,"1",470,410,2.43458720544017e-06,"2"
"525",1,10,"1",490,410,3.12198985558568e-06,"2"
"526",1,10,"1",10,430,2.48334114620565e-06,"3"
"527",1,10,"1",30,430,2.35469853194837e-06,"3"
"528",1,10,"1",50,430,2.42383698866361e-06,"3"
"529",1,10,"1",70,430,2.42851733269103e-06,"2"
"530",1,10,"1",90,430,2.68390216105875e-06,"2"
"531",1,10,"1",110,430,4.74094011612853e-06,"1"
"532",1,10,"1",130,430,7.66899120323997e-06,"1"
"533",1,10,"1",150,430,7.6103364653968e-06,"1"
"534",1,10,"1",170,430,5.23619561348501e-06,"1"
"535",1,10,"1",190,430,3.78225530871929e-06,"3"
"536",1,10,"1",210,430,3.18867171785726e-06,"3"
"537",1,10,"1",230,430,3.15897576397027e-06,"3"
"538",1,10,"1",250,430,3.99508963231762e-06,"3"
"539",1,10,"1",270,430,4.64469310886025e-06,"1"
"540",1,10,"1",290,430,4.70220528727281e-06,"1"
"541",1,10,"1",310,430,5.12044147566106e-06,"1"
"542",1,10,"1",330,430,5.82334830560835e-06,"1"
"543",1,10,"1",350,430,6.06863751210164e-06,"4"
"544",1,10,"1",370,430,5.51565334226996e-06,"4"
"545",1,10,"1",390,430,4.80703436322727e-06,"1"
"546",1,10,"1",410,430,4.27518701051368e-06,"1"
"547",1,10,"1",430,430,3.39989634319409e-06,"3"
"548",1,10,"1",450,430,2.42777398523394e-06,"2"
"549",1,10,"1",470,430,2.41224275530666e-06,"2"
"550",1,10,"1",490,430,3.01038932146092e-06,"2"
"551",1,10,"1",10,450,2.79334321287285e-06,"4"
"552",1,10,"1",30,450,2.64419458719016e-06,"4"
"553",1,10,"1",50,450,2.54824704121124e-06,"4"
"554",1,10,"1",70,450,2.2521990026321e-06,"3"
"555",1,10,"1",90,450,2.07435034348462e-06,"2"
"556",1,10,"1",110,450,2.97510256837593e-06,"2"
"557",1,10,"1",130,450,4.41516474283257e-06,"1"
"558",1,10,"1",150,450,4.65552516242621e-06,"1"
"559",1,10,"1",170,450,3.90100367153325e-06,"3"
"560",1,10,"1",190,450,3.46851748381569e-06,"3"
"561",1,10,"1",210,450,3.15274838389469e-06,"3"
"562",1,10,"1",230,450,3.02130311918937e-06,"3"
"563",1,10,"1",250,450,3.54217698894672e-06,"3"
"564",1,10,"1",270,450,4.01710499618102e-06,"3"
"565",1,10,"1",290,450,4.12595200985391e-06,"3"
"566",1,10,"1",310,450,4.46424521785168e-06,"3"
"567",1,10,"1",330,450,4.73698318802512e-06,"4"
"568",1,10,"1",350,450,4.67258998484776e-06,"4"
"569",1,10,"1",370,450,4.13698648999218e-06,"4"
"570",1,10,"1",390,450,3.67140859301769e-06,"4"
"571",1,10,"1",410,450,3.7006094025577e-06,"3"
"572",1,10,"1",430,450,3.31554760951779e-06,"3"
"573",1,10,"1",450,450,2.76453516114884e-06,"2"
"574",1,10,"1",470,450,2.93677212503452e-06,"2"
"575",1,10,"1",490,450,3.50747204215706e-06,"2"
"576",1,10,"1",10,470,3.68083438777854e-06,"4"
"577",1,10,"1",30,470,3.60327609860116e-06,"4"
"578",1,10,"1",50,470,3.24046582178386e-06,"4"
"579",1,10,"1",70,470,2.51273110128802e-06,"3"
"580",1,10,"1",90,470,2.07939969140952e-06,"3"
"581",1,10,"1",110,470,2.63735008803531e-06,"3"
"582",1,10,"1",130,470,3.5080708197289e-06,"3"
"583",1,10,"1",150,470,3.5877847987446e-06,"3"
"584",1,10,"1",170,470,3.2811356852609e-06,"3"
"585",1,10,"1",190,470,3.2840967512184e-06,"3"
"586",1,10,"1",210,470,3.0761351367901e-06,"3"
"587",1,10,"1",230,470,2.7920189752088e-06,"3"
"588",1,10,"1",250,470,2.87607581269264e-06,"3"
"589",1,10,"1",270,470,3.09913588215979e-06,"3"
"590",1,10,"1",290,470,3.17670358498387e-06,"3"
"591",1,10,"1",310,470,3.40906759022459e-06,"3"
"592",1,10,"1",330,470,3.78441841927989e-06,"4"
"593",1,10,"1",350,470,4.17847466267444e-06,"4"
"594",1,10,"1",370,470,3.99586992604103e-06,"4"
"595",1,10,"1",390,470,3.57444647624566e-06,"4"
"596",1,10,"1",410,470,3.54336817920854e-06,"3"
"597",1,10,"1",430,470,3.35662158236621e-06,"3"
"598",1,10,"1",450,470,3.30550260647077e-06,"2"
"599",1,10,"1",470,470,3.64714751871676e-06,"2"
"600",1,10,"1",490,470,4.08929140519618e-06,"2"
"601",1,10,"1",10,490,4.82295163115725e-06,"4"
"602",1,10,"1",30,490,4.64074337146074e-06,"4"
"603",1,10,"1",50,490,3.84430066092611e-06,"4"
"604",1,10,"1",70,490,2.8195607720102e-06,"3"
"605",1,10,"1",90,490,2.33497362458615e-06,"3"
"606",1,10,"1",110,490,2.79531095312605e-06,"3"
"607",1,10,"1",130,490,3.38857549465503e-06,"3"
"608",1,10,"1",150,490,3.26915724104143e-06,"3"
"609",1,10,"1",170,490,3.26322313697421e-06,"3"
"610",1,10,"1",190,490,3.51242138452731e-06,"3"
"611",1,10,"1",210,490,3.07096958371145e-06,"3"
"612",1,10,"1",230,490,2.57726095797342e-06,"3"
"613",1,10,"1",250,490,2.55390055430777e-06,"3"
"614",1,10,"1",270,490,2.80339753561325e-06,"3"
"615",1,10,"1",290,490,2.8480911341293e-06,"3"
"616",1,10,"1",310,490,2.89197277196262e-06,"4"
"617",1,10,"1",330,490,3.18083851587024e-06,"4"
"618",1,10,"1",350,490,3.62772848600229e-06,"4"
"619",1,10,"1",370,490,3.67650401841739e-06,"4"
"620",1,10,"1",390,490,3.39752571739479e-06,"3"
"621",1,10,"1",410,490,3.14632372625316e-06,"3"
"622",1,10,"1",430,490,3.07919705285382e-06,"2"
"623",1,10,"1",450,490,3.47077939928021e-06,"2"
"624",1,10,"1",470,490,3.69668579842514e-06,"2"
"625",1,10,"1",490,490,3.71757681449781e-06,"1"
"626",1,10,"2",10,10,3.92124410816648e-06,"1"
"627",1,10,"2",30,10,3.60038256283255e-06,"1"
"628",1,10,"2",50,10,3.41796081790869e-06,"1"
"629",1,10,"2",70,10,3.4483555506332e-06,"1"
"630",1,10,"2",90,10,3.90141243427587e-06,"1"
"631",1,10,"2",110,10,4.4921191740827e-06,"1"
"632",1,10,"2",130,10,4.68624560713683e-06,"1"
"633",1,10,"2",150,10,4.62687357185097e-06,"1"
"634",1,10,"2",170,10,4.46292559512904e-06,"2"
"635",1,10,"2",190,10,4.47036725465749e-06,"2"
"636",1,10,"2",210,10,4.79827904857045e-06,"2"
"637",1,10,"2",230,10,5.06801185033277e-06,"2"
"638",1,10,"2",250,10,5.188321492473e-06,"2"
"639",1,10,"2",270,10,5.19797925072097e-06,"1"
"640",1,10,"2",290,10,5.02008910114991e-06,"1"
"641",1,10,"2",310,10,4.89200867568113e-06,"2"
"642",1,10,"2",330,10,5.07205710026531e-06,"2"
"643",1,10,"2",350,10,5.13034987548876e-06,"2"
"644",1,10,"2",370,10,4.88259607021155e-06,"2"
"645",1,10,"2",390,10,4.57372227012246e-06,"2"
"646",1,10,"2",410,10,4.34939099515718e-06,"1"
"647",1,10,"2",430,10,4.13279094059019e-06,"4"
"648",1,10,"2",450,10,4.0067233068849e-06,"2"
"649",1,10,"2",470,10,3.87240149090467e-06,"2"
"650",1,10,"2",490,10,3.72381908371098e-06,"2"
"651",1,10,"2",10,30,3.63004973274753e-06,"1"
"652",1,10,"2",30,30,3.44737494837678e-06,"1"
"653",1,10,"2",50,30,3.41483182758412e-06,"1"
"654",1,10,"2",70,30,3.60679771985107e-06,"1"
"655",1,10,"2",90,30,4.01533461231697e-06,"1"
"656",1,10,"2",110,30,4.41712681842923e-06,"1"
"657",1,10,"2",130,30,4.65780495772111e-06,"1"
"658",1,10,"2",150,30,4.76706525936363e-06,"1"
"659",1,10,"2",170,30,4.67346112243647e-06,"2"
"660",1,10,"2",190,30,4.61559182145876e-06,"2"
"661",1,10,"2",210,30,4.80488457788371e-06,"2"
"662",1,10,"2",230,30,4.95821732657064e-06,"2"
"663",1,10,"2",250,30,5.00662383937483e-06,"2"
"664",1,10,"2",270,30,4.96457277804348e-06,"2"
"665",1,10,"2",290,30,4.74293149783769e-06,"2"
"666",1,10,"2",310,30,4.69488434607589e-06,"2"
"667",1,10,"2",330,30,4.98538579570105e-06,"2"
"668",1,10,"2",350,30,5.12234432736662e-06,"2"
"669",1,10,"2",370,30,4.90661337518311e-06,"2"
"670",1,10,"2",390,30,4.61187300889583e-06,"2"
"671",1,10,"2",410,30,4.36339101463148e-06,"4"
"672",1,10,"2",430,30,4.16693610319824e-06,"4"
"673",1,10,"2",450,30,4.12389651636123e-06,"2"
"674",1,10,"2",470,30,4.08460347636838e-06,"2"
"675",1,10,"2",490,30,4.03267466125313e-06,"2"
"676",1,10,"2",10,50,3.19048432554273e-06,"1"
"677",1,10,"2",30,50,3.31562255626488e-06,"1"
"678",1,10,"2",50,50,3.58025819622359e-06,"1"
"679",1,10,"2",70,50,4.01495364895583e-06,"1"
"680",1,10,"2",90,50,4.44365633753212e-06,"1"
"681",1,10,"2",110,50,4.62674467520924e-06,"1"
"682",1,10,"2",130,50,4.69946885650059e-06,"2"
"683",1,10,"2",150,50,4.75380892772438e-06,"1"
"684",1,10,"2",170,50,4.74259636469629e-06,"1"
"685",1,10,"2",190,50,4.69117064732755e-06,"2"
"686",1,10,"2",210,50,4.71851897064057e-06,"2"
"687",1,10,"2",230,50,4.77237314198589e-06,"2"
"688",1,10,"2",250,50,4.7964209995931e-06,"2"
"689",1,10,"2",270,50,4.70161745310549e-06,"2"
"690",1,10,"2",290,50,4.48143799317433e-06,"2"
"691",1,10,"2",310,50,4.54779532517832e-06,"2"
"692",1,10,"2",330,50,4.90749479742776e-06,"2"
"693",1,10,"2",350,50,5.07881835970057e-06,"2"
"694",1,10,"2",370,50,4.89248084589206e-06,"2"
"695",1,10,"2",390,50,4.5819670129213e-06,"2"
"696",1,10,"2",410,50,4.29738736599144e-06,"4"
"697",1,10,"2",430,50,4.19395630547832e-06,"4"
"698",1,10,"2",450,50,4.35703895436833e-06,"2"
"699",1,10,"2",470,50,4.54628345106819e-06,"2"
"700",1,10,"2",490,50,4.6228759534332e-06,"2"
"701",1,10,"2",10,70,2.91159573384217e-06,"1"
"702",1,10,"2",30,70,3.27290427243566e-06,"1"
"703",1,10,"2",50,70,3.81256260509396e-06,"1"
"704",1,10,"2",70,70,4.44611515331192e-06,"1"
"705",1,10,"2",90,70,4.9109361970328e-06,"2"
"706",1,10,"2",110,70,4.92176220205293e-06,"2"
"707",1,10,"2",130,70,4.66455032490905e-06,"2"
"708",1,10,"2",150,70,4.48525978434609e-06,"1"
"709",1,10,"2",170,70,4.54546659702967e-06,"1"
"710",1,10,"2",190,70,4.6001818108017e-06,"1"
"711",1,10,"2",210,70,4.52350168495101e-06,"2"
"712",1,10,"2",230,70,4.54231225316877e-06,"2"
"713",1,10,"2",250,70,4.68967060039247e-06,"2"
"714",1,10,"2",270,70,4.66629768210401e-06,"2"
"715",1,10,"2",290,70,4.41768456089616e-06,"2"
"716",1,10,"2",310,70,4.38249607039431e-06,"4"
"717",1,10,"2",330,70,4.67252053422163e-06,"4"
"718",1,10,"2",350,70,4.86625425871419e-06,"2"
"719",1,10,"2",370,70,4.7508832844296e-06,"2"
"720",1,10,"2",390,70,4.54333068681544e-06,"2"
"721",1,10,"2",410,70,4.33698686614304e-06,"2"
"722",1,10,"2",430,70,4.3057692628139e-06,"2"
"723",1,10,"2",450,70,4.59787471183596e-06,"2"
"724",1,10,"2",470,70,4.93675146020267e-06,"2"
"725",1,10,"2",490,70,5.01802607515971e-06,"2"
"726",1,10,"2",10,90,3.04160899877347e-06,"1"
"727",1,10,"2",30,90,3.46638431257993e-06,"1"
"728",1,10,"2",50,90,4.12406916194997e-06,"1"
"729",1,10,"2",70,90,4.81604229807989e-06,"1"
"730",1,10,"2",90,90,5.22826847053292e-06,"2"
"731",1,10,"2",110,90,5.08361026160131e-06,"2"
"732",1,10,"2",130,90,4.55008470281946e-06,"2"
"733",1,10,"2",150,90,4.2255168737683e-06,"3"
"734",1,10,"2",170,90,4.32360293234734e-06,"1"
"735",1,10,"2",190,90,4.45246010931617e-06,"1"
"736",1,10,"2",210,90,4.3988643108611e-06,"1"
"737",1,10,"2",230,90,4.44754401025274e-06,"2"
"738",1,10,"2",250,90,4.71214518543007e-06,"2"
"739",1,10,"2",270,90,4.76077475387092e-06,"2"
"740",1,10,"2",290,90,4.43089849102731e-06,"2"
"741",1,10,"2",310,90,4.1883971403457e-06,"4"
"742",1,10,"2",330,90,4.35803079665799e-06,"4"
"743",1,10,"2",350,90,4.59078479646706e-06,"2"
"744",1,10,"2",370,90,4.59013232998798e-06,"2"
"745",1,10,"2",390,90,4.53099529818192e-06,"2"
"746",1,10,"2",410,90,4.41943653834532e-06,"2"
"747",1,10,"2",430,90,4.36530067801148e-06,"2"
"748",1,10,"2",450,90,4.6218615689047e-06,"2"
"749",1,10,"2",470,90,4.93803329835742e-06,"2"
"750",1,10,"2",490,90,4.9265240753448e-06,"2"
"751",1,10,"2",10,110,3.51586822465316e-06,"1"
"752",1,10,"2",30,110,3.88613536756787e-06,"1"
"753",1,10,"2",50,110,4.48180269326209e-06,"1"
"754",1,10,"2",70,110,4.99735536888788e-06,"2"
"755",1,10,"2",90,110,5.18116030816127e-06,"2"
"756",1,10,"2",110,110,4.96015159742637e-06,"4"
"757",1,10,"2",130,110,4.49733588609191e-06,"4"
"758",1,10,"2",150,110,4.27673568618412e-06,"1"
"759",1,10,"2",170,110,4.34445170670642e-06,"1"
"760",1,10,"2",190,110,4.42272328490272e-06,"1"
"761",1,10,"2",210,110,4.4114163964586e-06,"1"
"762",1,10,"2",230,110,4.46347356423082e-06,"1"
"763",1,10,"2",250,110,4.74527038341655e-06,"2"
"764",1,10,"2",270,110,4.7950295957626e-06,"2"
"765",1,10,"2",290,110,4.38450202468552e-06,"2"
"766",1,10,"2",310,110,4.00326331627304e-06,"4"
"767",1,10,"2",330,110,4.07530661651253e-06,"4"
"768",1,10,"2",350,110,4.3435969573263e-06,"4"
"769",1,10,"2",370,110,4.39949289516359e-06,"2"
"770",1,10,"2",390,110,4.37897857468214e-06,"2"
"771",1,10,"2",410,110,4.37133120858864e-06,"2"
"772",1,10,"2",430,110,4.35319773174697e-06,"2"
"773",1,10,"2",450,110,4.52369652358076e-06,"2"
"774",1,10,"2",470,110,4.71692727831249e-06,"2"
"775",1,10,"2",490,110,4.61827491739634e-06,"2"
"776",1,10,"2",10,130,3.97196353379318e-06,"1"
"777",1,10,"2",30,130,4.21156539260554e-06,"1"
"778",1,10,"2",50,130,4.58180270985361e-06,"3"
"779",1,10,"2",70,130,4.73150796463967e-06,"3"
"780",1,10,"2",90,130,4.67105712847486e-06,"3"
"781",1,10,"2",110,130,4.5983396732553e-06,"4"
"782",1,10,"2",130,130,4.57903856070369e-06,"4"
"783",1,10,"2",150,130,4.67369366193554e-06,"1"
"784",1,10,"2",170,130,4.70211146784214e-06,"1"
"785",1,10,"2",190,130,4.61381590739807e-06,"1"
"786",1,10,"2",210,130,4.49100363387905e-06,"1"
"787",1,10,"2",230,130,4.42710468045463e-06,"1"
"788",1,10,"2",250,130,4.61323406828023e-06,"1"
"789",1,10,"2",270,130,4.68290451918443e-06,"1"
"790",1,10,"2",290,130,4.35452612644798e-06,"2"
"791",1,10,"2",310,130,4.00422750978751e-06,"4"
"792",1,10,"2",330,130,4.03562770844917e-06,"4"
"793",1,10,"2",350,130,4.29416772890567e-06,"4"
"794",1,10,"2",370,130,4.36793740776129e-06,"4"
"795",1,10,"2",390,130,4.39096812151875e-06,"2"
"796",1,10,"2",410,130,4.49806058593387e-06,"2"
"797",1,10,"2",430,130,4.56249290043856e-06,"2"
"798",1,10,"2",450,130,4.68039436826655e-06,"2"
"799",1,10,"2",470,130,4.72683173229072e-06,"2"
"800",1,10,"2",490,130,4.52784671444892e-06,"2"
"801",1,10,"2",10,150,4.1450141058791e-06,"3"
"802",1,10,"2",30,150,4.22369081989339e-06,"3"
"803",1,10,"2",50,150,4.28173897738358e-06,"3"
"804",1,10,"2",70,150,4.16844219532194e-06,"3"
"805",1,10,"2",90,150,4.18006074457683e-06,"3"
"806",1,10,"2",110,150,4.46794979596498e-06,"4"
"807",1,10,"2",130,150,4.86001275589546e-06,"4"
"808",1,10,"2",150,150,5.13565987290557e-06,"1"
"809",1,10,"2",170,150,5.08018688244502e-06,"1"
"810",1,10,"2",190,150,4.7619533922882e-06,"1"
"811",1,10,"2",210,150,4.43470263010213e-06,"1"
"812",1,10,"2",230,150,4.26211071377476e-06,"1"
"813",1,10,"2",250,150,4.32229018976701e-06,"1"
"814",1,10,"2",270,150,4.45128796408144e-06,"1"
"815",1,10,"2",290,150,4.4136895909521e-06,"1"
"816",1,10,"2",310,150,4.2421368558868e-06,"4"
"817",1,10,"2",330,150,4.19515671096694e-06,"4"
"818",1,10,"2",350,150,4.35947003959082e-06,"4"
"819",1,10,"2",370,150,4.50750611788326e-06,"4"
"820",1,10,"2",390,150,4.64576393926004e-06,"2"
"821",1,10,"2",410,150,4.79670760204185e-06,"2"
"822",1,10,"2",430,150,4.92067013430471e-06,"2"
"823",1,10,"2",450,150,5.09382267264042e-06,"2"
"824",1,10,"2",470,150,5.10920598501512e-06,"2"
"825",1,10,"2",490,150,4.81341075147985e-06,"2"
"826",1,10,"2",10,170,4.13226157875341e-06,"3"
"827",1,10,"2",30,170,4.08955429322037e-06,"3"
"828",1,10,"2",50,170,3.93868581368224e-06,"3"
"829",1,10,"2",70,170,3.75930448111785e-06,"3"
"830",1,10,"2",90,170,3.92877304042724e-06,"3"
"831",1,10,"2",110,170,4.36257570519147e-06,"3"
"832",1,10,"2",130,170,4.77704505763082e-06,"3"
"833",1,10,"2",150,170,5.00223885225368e-06,"3"
"834",1,10,"2",170,170,4.85278785997388e-06,"1"
"835",1,10,"2",190,170,4.40789658315536e-06,"1"
"836",1,10,"2",210,170,4.05096410451017e-06,"1"
"837",1,10,"2",230,170,4.02758008407798e-06,"1"
"838",1,10,"2",250,170,4.15248747069376e-06,"1"
"839",1,10,"2",270,170,4.28967863625857e-06,"1"
"840",1,10,"2",290,170,4.44701410274133e-06,"2"
"841",1,10,"2",310,170,4.42600302469563e-06,"4"
"842",1,10,"2",330,170,4.26211251597184e-06,"4"
"843",1,10,"2",350,170,4.29557211911976e-06,"4"
"844",1,10,"2",370,170,4.53302049346742e-06,"2"
"845",1,10,"2",390,170,4.81687348135464e-06,"2"
"846",1,10,"2",410,170,4.94614660479367e-06,"2"
"847",1,10,"2",430,170,5.00206703464678e-06,"2"
"848",1,10,"2",450,170,5.18432149050312e-06,"2"
"849",1,10,"2",470,170,5.27260948390352e-06,"2"
"850",1,10,"2",490,170,5.04014851237767e-06,"2"
"851",1,10,"2",10,190,3.92272827278315e-06,"3"
"852",1,10,"2",30,190,3.89415670608224e-06,"3"
"853",1,10,"2",50,190,3.74621868468656e-06,"3"
"854",1,10,"2",70,190,3.63236336434163e-06,"3"
"855",1,10,"2",90,190,3.82934872212148e-06,"3"
"856",1,10,"2",110,190,4.05627110760485e-06,"3"
"857",1,10,"2",130,190,4.16064594234901e-06,"3"
"858",1,10,"2",150,190,4.27955491298143e-06,"3"
"859",1,10,"2",170,190,4.18326236908232e-06,"3"
"860",1,10,"2",190,190,3.81524192249991e-06,"1"
"861",1,10,"2",210,190,3.63452471414136e-06,"1"
"862",1,10,"2",230,190,3.96525337540535e-06,"3"
"863",1,10,"2",250,190,4.31920190269045e-06,"3"
"864",1,10,"2",270,190,4.35239398180779e-06,"3"
"865",1,10,"2",290,190,4.43190480261255e-06,"4"
"866",1,10,"2",310,190,4.48808010970847e-06,"2"
"867",1,10,"2",330,190,4.39893246715126e-06,"2"
"868",1,10,"2",350,190,4.44864651520838e-06,"2"
"869",1,10,"2",370,190,4.61224766023893e-06,"2"
"870",1,10,"2",390,190,4.7678402683682e-06,"2"
"871",1,10,"2",410,190,4.74805089298959e-06,"4"
"872",1,10,"2",430,190,4.70259169789842e-06,"2"
"873",1,10,"2",450,190,4.89474355695613e-06,"2"
"874",1,10,"2",470,190,5.12959638121146e-06,"2"
"875",1,10,"2",490,190,5.10226373754276e-06,"2"
"876",1,10,"2",10,210,3.47472482202138e-06,"3"
"877",1,10,"2",30,210,3.57975664925914e-06,"3"
"878",1,10,"2",50,210,3.58305821264975e-06,"3"
"879",1,10,"2",70,210,3.69330894275793e-06,"3"
"880",1,10,"2",90,210,3.94477434441491e-06,"3"
"881",1,10,"2",110,210,3.89213388053946e-06,"3"
"882",1,10,"2",130,210,3.59725677661155e-06,"3"
"883",1,10,"2",150,210,3.54169985857269e-06,"3"
"884",1,10,"2",170,210,3.57873591656189e-06,"3"
"885",1,10,"2",190,210,3.44990751003333e-06,"1"
"886",1,10,"2",210,210,3.4870796444255e-06,"3"
"887",1,10,"2",230,210,4.02139561209106e-06,"3"
"888",1,10,"2",250,210,4.50031871103158e-06,"3"
"889",1,10,"2",270,210,4.47401968251102e-06,"2"
"890",1,10,"2",290,210,4.50885498597147e-06,"4"
"891",1,10,"2",310,210,4.70324894249487e-06,"2"
"892",1,10,"2",330,210,4.7672225681184e-06,"2"
"893",1,10,"2",350,210,4.79544515307295e-06,"2"
"894",1,10,"2",370,210,4.71246879647149e-06,"2"
"895",1,10,"2",390,210,4.59165693346933e-06,"4"
"896",1,10,"2",410,210,4.49260392365316e-06,"4"
"897",1,10,"2",430,210,4.48563248089255e-06,"4"
"898",1,10,"2",450,210,4.6967032705386e-06,"2"
"899",1,10,"2",470,210,5.00516836377123e-06,"2"
"900",1,10,"2",490,210,5.12454269139264e-06,"2"
"901",1,10,"2",10,230,3.11394956181229e-06,"4"
"902",1,10,"2",30,230,3.22491364277509e-06,"4"
"903",1,10,"2",50,230,3.31176369941434e-06,"3"
"904",1,10,"2",70,230,3.61093170349057e-06,"3"
"905",1,10,"2",90,230,3.9533450305127e-06,"3"
"906",1,10,"2",110,230,3.87918119679759e-06,"3"
"907",1,10,"2",130,230,3.46454809860996e-06,"3"
"908",1,10,"2",150,230,3.27776049979215e-06,"3"
"909",1,10,"2",170,230,3.35508047435938e-06,"3"
"910",1,10,"2",190,230,3.36169592697326e-06,"3"
"911",1,10,"2",210,230,3.45915548175049e-06,"3"
"912",1,10,"2",230,230,3.91181598344786e-06,"3"
"913",1,10,"2",250,230,4.34539529200578e-06,"4"
"914",1,10,"2",270,230,4.35949035435941e-06,"4"
"915",1,10,"2",290,230,4.45069552399879e-06,"4"
"916",1,10,"2",310,230,4.78174275727574e-06,"4"
"917",1,10,"2",330,230,4.93097743127409e-06,"2"
"918",1,10,"2",350,230,4.86660227969315e-06,"2"
"919",1,10,"2",370,230,4.62210373711422e-06,"2"
"920",1,10,"2",390,230,4.41565817963628e-06,"4"
"921",1,10,"2",410,230,4.38981517644376e-06,"4"
"922",1,10,"2",430,230,4.46664437434924e-06,"4"
"923",1,10,"2",450,230,4.5803401251481e-06,"4"
"924",1,10,"2",470,230,4.77606597011814e-06,"2"
"925",1,10,"2",490,230,4.96142905027761e-06,"2"
"926",1,10,"2",10,250,3.14733667248505e-06,"4"
"927",1,10,"2",30,250,3.06014378847765e-06,"4"
"928",1,10,"2",50,250,3.02438566403111e-06,"4"
"929",1,10,"2",70,250,3.23148677823377e-06,"4"
"930",1,10,"2",90,250,3.54819940503991e-06,"4"
"931",1,10,"2",110,250,3.70921717301704e-06,"4"
"932",1,10,"2",130,250,3.57386545406865e-06,"4"
"933",1,10,"2",150,250,3.44651574422145e-06,"4"
"934",1,10,"2",170,250,3.42095433165571e-06,"3"
"935",1,10,"2",190,250,3.30056486794285e-06,"3"
"936",1,10,"2",210,250,3.37281759397222e-06,"4"
"937",1,10,"2",230,250,3.75365633807274e-06,"4"
"938",1,10,"2",250,250,4.05809294474626e-06,"4"
"939",1,10,"2",270,250,4.02505640486592e-06,"4"
"940",1,10,"2",290,250,4.07706973208792e-06,"4"
"941",1,10,"2",310,250,4.39240441078824e-06,"4"
"942",1,10,"2",330,250,4.62880356427297e-06,"4"
"943",1,10,"2",350,250,4.65104545992426e-06,"4"
"944",1,10,"2",370,250,4.4105622098671e-06,"2"
"945",1,10,"2",390,250,4.17947599939822e-06,"4"
"946",1,10,"2",410,250,4.19188549438456e-06,"4"
"947",1,10,"2",430,250,4.30033989881074e-06,"4"
"948",1,10,"2",450,250,4.30196807894597e-06,"4"
"949",1,10,"2",470,250,4.36173889110974e-06,"2"
"950",1,10,"2",490,250,4.58572037235652e-06,"2"
